,vader_roll500,textblob_roll500,huliu_roll500,syuzhet_roll500,jockers_rinker_roll500,sentiword_roll500,senticnet_roll500
3313,0.05851119999999999,0.047700000000000006,0.038,0.1598,0.1641,0.04770541428571428,0.37749
3314,0.05851119999999999,0.047700000000000006,0.038,0.1598,0.1641,0.04833041428571428,0.380116
3315,0.05783119999999999,0.04736,0.038,0.1582,0.1625,0.04814291428571428,0.38125200000000004
3316,0.05783119999999999,0.04768,0.038,0.1582,0.1625,0.04833041428571428,0.382944
3317,0.059105,0.04968,0.04,0.16,0.1643,0.04970541428571428,0.38269600000000004
3318,0.05969699999999999,0.04968,0.042,0.16,0.1663,0.04962208095238096,0.380404
3319,0.0601496,0.05009999999999999,0.05,0.162,0.1683,0.04995541428571428,0.38388399999999995
3320,0.0594696,0.0495,0.05,0.162,0.1683,0.04928874761904762,0.38336600000000004
3321,0.0587896,0.04858,0.05,0.162,0.1683,0.04903874761904762,0.381852
3322,0.0587896,0.04887999999999999,0.052,0.1625,0.1688,0.05027574761904762,0.37991400000000003
3323,0.0585336,0.048479999999999995,0.052,0.1625,0.1688,0.05090074761904762,0.37882
3324,0.0585336,0.04816,0.052,0.1625,0.1688,0.05058824761904762,0.37820000000000004
3325,0.0594144,0.048760000000000005,0.054,0.1655,0.1718,0.05027574761904762,0.38017199999999995
3326,0.0594144,0.048760000000000005,0.054,0.1655,0.1718,0.05067574761904762,0.37943199999999994
3327,0.0604678,0.04932,0.058,0.1704,0.1767,0.05192574761904762,0.38313400000000003
3328,0.058633000000000005,0.04956,0.054,0.16620000000000001,0.1725,0.05117574761904762,0.382936
3329,0.061141400000000005,0.04916,0.06,0.17320000000000002,0.1815,0.05086324761904762,0.38435199999999997
3330,0.06269140000000001,0.04936,0.066,0.1765,0.18480000000000002,0.05090491428571428,0.384932
3331,0.06546500000000001,0.051480000000000005,0.076,0.1827,0.191,0.05114111428571429,0.39394
3332,0.0658442,0.051340000000000004,0.08,0.1866,0.19690000000000002,0.05297731428571428,0.39282000000000006
3333,0.0658442,0.051340000000000004,0.08,0.1878,0.1981,0.05272731428571428,0.394656
3334,0.0664444,0.05088,0.078,0.1905,0.2008,0.05474814761904762,0.39524200000000004
3335,0.06508280000000001,0.050640000000000004,0.074,0.187,0.1973,0.05258148095238096,0.390294
3336,0.06423400000000001,0.05140000000000001,0.074,0.1865,0.1968,0.05245648095238096,0.38985000000000003
3337,0.0637328,0.05240000000000001,0.076,0.1875,0.1978,0.05091481428571429,0.38875
3338,0.0654498,0.05446,0.082,0.191,0.2013,0.05330767142857143,0.392488
3339,0.0643268,0.0535,0.082,0.1905,0.2008,0.05326600476190477,0.39307600000000004
3340,0.0640126,0.053219999999999996,0.08,0.18470000000000003,0.195,0.0549105380952381,0.393798
3341,0.0633762,0.05278,0.078,0.18170000000000003,0.192,0.05332720476190476,0.394458
3342,0.0622044,0.05278,0.08,0.18120000000000003,0.191,0.05227720476190476,0.38996800000000004
3343,0.061453600000000004,0.05264,0.08,0.1789,0.18869999999999998,0.05127720476190476,0.388476
3344,0.0628494,0.05314,0.08,0.1817,0.1915,0.05285220476190477,0.387988
3345,0.0627462,0.05314,0.08,0.1805,0.19030000000000002,0.05335220476190477,0.38553200000000004
3346,0.06036779999999999,0.05218,0.078,0.17860000000000004,0.1884,0.05289387142857143,0.384542
3347,0.058851999999999995,0.052160000000000005,0.076,0.1769,0.18669999999999998,0.05490637142857143,0.382182
3348,0.0589036,0.052160000000000005,0.076,0.1764,0.18619999999999998,0.05452065714285715,0.386992
3349,0.057522,0.05228,0.074,0.17420000000000002,0.184,0.05360399047619048,0.383916
3350,0.056766,0.052219999999999996,0.072,0.17270000000000002,0.1825,0.05144565714285714,0.377468
3351,0.0573508,0.052219999999999996,0.072,0.1699,0.1797,0.05232065714285714,0.372676
3352,0.0558208,0.05202,0.07,0.16770000000000002,0.1775,0.05232065714285714,0.37437
3353,0.0561766,0.05202,0.07,0.1685,0.17830000000000001,0.05232065714285714,0.374534
3354,0.0556766,0.05082,0.072,0.169,0.17880000000000001,0.05090399047619048,0.36955400000000005
3355,0.055130200000000004,0.0514,0.072,0.1697,0.1795,0.05063732380952381,0.37255
3356,0.0542872,0.0514,0.07,0.1681,0.1779,0.050603990476190484,0.370404
3357,0.0548792,0.0514,0.072,0.1707,0.1805,0.050353990476190484,0.374904
3358,0.055471200000000005,0.0514,0.074,0.17379999999999998,0.18359999999999999,0.05139565714285715,0.374494
3359,0.056089,0.05166,0.072,0.17279999999999998,0.18259999999999998,0.05608732380952381,0.37551
3360,0.0576736,0.05244,0.074,0.1704,0.1802,0.05164982380952381,0.373692
3361,0.0593708,0.05226,0.074,0.1689,0.1787,0.05526182380952381,0.37397800000000003
3362,0.058172,0.05224,0.074,0.167,0.17679999999999998,0.05476182380952381,0.38286400000000004
3363,0.0593112,0.05342,0.08,0.1685,0.1783,0.055403490476190476,0.38107800000000003
3364,0.0600336,0.05342,0.082,0.1695,0.1793,0.05667432380952381,0.383402
3365,0.0600336,0.05342,0.082,0.1695,0.1793,0.05667432380952381,0.38529
3366,0.060088600000000006,0.053,0.084,0.16820000000000002,0.178,0.0586743238095238,0.382272
3367,0.0595422,0.053000000000000005,0.082,0.16820000000000002,0.178,0.0581743238095238,0.38079
3368,0.0596966,0.053000000000000005,0.082,0.1669,0.1767,0.05673682380952381,0.380102
3369,0.0610782,0.05254,0.082,0.16929999999999998,0.17909999999999998,0.05673682380952381,0.382046
3370,0.0615316,0.05254,0.084,0.17029999999999998,0.18009999999999998,0.054757657142857144,0.37441399999999997
3371,0.061943,0.05244000000000001,0.082,0.1699,0.1793,0.054257657142857144,0.378144
3372,0.0629308,0.05304,0.084,0.1709,0.1803,0.055507657142857145,0.37775800000000004
3373,0.0630188,0.053899999999999997,0.082,0.1694,0.1788,0.055715990476190476,0.376588
3374,0.0638618,0.0535,0.082,0.1699,0.1793,0.05656599047619048,0.37401799999999996
3375,0.06258799999999999,0.05274,0.08,0.1698,0.1792,0.05621182380952382,0.371606
3376,0.0633516,0.05282,0.078,0.1719,0.1793,0.05512849047619047,0.370296
3377,0.0625478,0.05362000000000001,0.078,0.171,0.1784,0.05487849047619047,0.373024
3378,0.0625478,0.05358,0.078,0.172,0.1774,0.053670157142857146,0.374608
3379,0.0625478,0.05382,0.078,0.172,0.1774,0.053065990476190476,0.373318
3380,0.0625478,0.05382,0.076,0.171,0.1764,0.05085765714285714,0.37487400000000004
3381,0.061560000000000004,0.05382,0.078,0.1735,0.1789,0.050914204761904766,0.376046
3382,0.0632142,0.05551999999999999,0.082,0.1768,0.18220000000000003,0.05253920476190476,0.376232
3383,0.062875,0.0532,0.078,0.1738,0.17920000000000003,0.05172670476190476,0.373236
3384,0.0616012,0.052700000000000004,0.076,0.1701,0.1755,0.05001837142857143,0.368508
3385,0.061303800000000006,0.052840000000000005,0.076,0.1679,0.17329999999999998,0.04964337142857143,0.36558599999999997
3386,0.0612006,0.052840000000000005,0.072,0.16460000000000002,0.17,0.050164204761904765,0.368268
3387,0.0605642,0.05274,0.072,0.1628,0.1682,0.050976704761904766,0.36377200000000004
3388,0.0595764,0.05274,0.07,0.1603,0.1657,0.050226704761904765,0.365398
3389,0.0603802,0.052539999999999996,0.07,0.1603,0.1657,0.05064337142857143,0.36704400000000004
3390,0.0591064,0.05154,0.068,0.15880000000000002,0.16419999999999998,0.04989337142857143,0.36429400000000006
3391,0.0576204,0.05134,0.064,0.15630000000000002,0.16169999999999998,0.04966122857142857,0.359634
3392,0.0577748,0.05232,0.068,0.1589,0.1643,0.04991122857142857,0.358904
3393,0.058617800000000005,0.05232,0.07,0.16040000000000001,0.1658,0.04807789523809524,0.35688800000000004
3394,0.0565998,0.05232,0.066,0.1569,0.1623,0.04845289523809524,0.354394
3395,0.0568626,0.05106,0.064,0.1569,0.1623,0.04415289523809524,0.35293599999999997
3396,0.05565079999999999,0.05086,0.064,0.1574,0.1628,0.04311122857142858,0.352892
3397,0.0563732,0.05126,0.066,0.1584,0.1638,0.044861228571428574,0.35297200000000006
3398,0.057457799999999996,0.05126,0.068,0.15940000000000001,0.1648,0.045486228571428575,0.35323200000000005
3399,0.05647,0.0504,0.064,0.1574,0.1628,0.04398622857142857,0.35338400000000003
3400,0.056261000000000005,0.05006,0.06,0.1546,0.158,0.039736228571428577,0.34741200000000005
3401,0.0570246,0.05016,0.062,0.1556,0.159,0.03859337142857143,0.348436
3402,0.056261000000000005,0.05056,0.06,0.1546,0.158,0.03959337142857143,0.345716
3403,0.0555386,0.04996,0.058,0.15309999999999999,0.1565,0.03821837142857143,0.343874
3404,0.0544238,0.04936,0.058,0.15209999999999999,0.1555,0.03759337142857143,0.34233199999999997
3405,0.0538318,0.04886,0.062,0.15070000000000003,0.15410000000000001,0.03626837142857143,0.339276
3406,0.0537286,0.04836,0.064,0.1485,0.1539,0.03539337142857143,0.337942
3407,0.053031,0.047420000000000004,0.062,0.1465,0.1519,0.03539337142857143,0.335524
3408,0.053031,0.047420000000000004,0.062,0.1465,0.1519,0.03581003809523809,0.33617600000000003
3409,0.055366,0.047420000000000004,0.068,0.14880000000000002,0.1542,0.037643966666666674,0.33899799999999997
3410,0.054523,0.047420000000000004,0.066,0.14720000000000003,0.1526,0.03664396666666667,0.33558
3411,0.05524540000000001,0.047020000000000006,0.066,0.14709999999999998,0.1525,0.03414396666666667,0.33737
3412,0.0542576,0.04692,0.066,0.14709999999999998,0.1525,0.03318563333333333,0.33759200000000006
3413,0.0554564,0.04772,0.066,0.15020000000000003,0.15560000000000002,0.0333523,0.339678
3414,0.0554564,0.04772,0.066,0.15100000000000002,0.1564,0.034518966666666664,0.340182
3415,0.0564098,0.04772,0.064,0.1505,0.1559,0.033435633333333326,0.334064
3416,0.0553236,0.04664,0.062,0.15,0.1554,0.029602299999999995,0.32954
3417,0.05349859999999999,0.04642,0.058,0.1454,0.15080000000000002,0.02739813333333333,0.32673
3418,0.0539184,0.04562,0.056,0.1466,0.152,0.028502299999999998,0.33432799999999996
3419,0.053196,0.045259999999999995,0.054,0.1452,0.15059999999999998,0.02583563333333333,0.334344
3420,0.053196,0.045259999999999995,0.054,0.1452,0.15059999999999998,0.02558563333333333,0.334428
3421,0.0538784,0.0457,0.052,0.1436,0.149,0.025752299999999995,0.335518
3422,0.0544616,0.045439999999999994,0.052,0.1426,0.149,0.02846063333333333,0.340176
3423,0.0544616,0.045439999999999994,0.052,0.1414,0.14780000000000001,0.02871063333333333,0.33975
3424,0.05560339999999999,0.04554,0.056,0.1438,0.15020000000000003,0.02914813333333333,0.340786
3425,0.055011399999999995,0.04554,0.056,0.1426,0.147,0.028564799999999998,0.33659200000000006
3426,0.0556034,0.044500000000000005,0.058,0.1429,0.1473,0.027960633333333332,0.33679000000000003
3427,0.055423,0.04512000000000001,0.058,0.143,0.1474,0.03246063333333333,0.3380139999999999
3428,0.056696800000000006,0.04612,0.058,0.1435,0.1479,0.03321063333333333,0.33932399999999996
3429,0.056769400000000005,0.04492,0.056,0.1419,0.14629999999999999,0.03196063333333333,0.33932399999999996
3430,0.0566738,0.04352,0.052,0.1379,0.14229999999999998,0.03171063333333333,0.33991999999999994
3431,0.056166799999999996,0.044719999999999996,0.05,0.1367,0.1411,0.032460633333333336,0.3424
3432,0.056738800000000006,0.046020000000000005,0.05,0.1379,0.14229999999999998,0.03179396666666666,0.341944
3433,0.055285,0.04672,0.044,0.1349,0.13929999999999998,0.0322523,0.33696200000000004
3434,0.057052200000000004,0.047580000000000004,0.048,0.139,0.1434,0.0322523,0.339358
3435,0.056555,0.04684000000000001,0.044,0.1364,0.1408,0.028627299999999998,0.342262
3436,0.0563496,0.04684000000000001,0.044,0.1359,0.1403,0.0297523,0.343572
3437,0.0549094,0.0461,0.038,0.13079999999999997,0.1352,0.03088146666666667,0.34175
3438,0.0553336,0.0465,0.038,0.13029999999999997,0.1347,0.03108146666666667,0.34447999999999995
3439,0.0547872,0.0465,0.038,0.1295,0.13390000000000002,0.030620266666666666,0.34122399999999997
3440,0.0541952,0.0465,0.038,0.12780000000000002,0.13219999999999998,0.030057766666666666,0.336608
3441,0.0523714,0.04530000000000001,0.034,0.12380000000000001,0.12819999999999998,0.030474433333333335,0.33313400000000004
3442,0.051649,0.04530000000000001,0.036,0.1241,0.1285,0.031286933333333336,0.337778
3443,0.0514436,0.045,0.034,0.12360000000000002,0.128,0.03063693333333333,0.338276
3444,0.053167400000000004,0.045340000000000005,0.038,0.12610000000000002,0.1305,0.03088693333333333,0.339444
3445,0.054946999999999996,0.046060000000000004,0.046,0.1318,0.1362,0.03398693333333333,0.348306
3446,0.0558978,0.04762,0.048,0.1328,0.1372,0.03373693333333333,0.348634
3447,0.0559054,0.048100000000000004,0.044,0.131,0.1354,0.031111933333333334,0.34750200000000003
3448,0.0559054,0.04834,0.048,0.1327,0.1371,0.03269526666666667,0.35081399999999996
3449,0.0564054,0.04834,0.048,0.1337,0.1381,0.03336193333333333,0.354684
3450,0.0569974,0.0485,0.05,0.13440000000000002,0.13879999999999998,0.0346536,0.357952
3451,0.0573046,0.0489,0.054,0.1351,0.1395,0.03588276666666666,0.35710200000000003
3452,0.057610800000000004,0.04914,0.056,0.1361,0.1405,0.03653276666666666,0.352724
3453,0.059650800000000004,0.04978,0.056,0.1384,0.14079999999999998,0.03609526666666666,0.35396200000000005
3454,0.058197000000000006,0.048920000000000005,0.054,0.1368,0.1392,0.0364286,0.353242
3455,0.0599576,0.05046,0.058,0.1405,0.1429,0.0357411,0.35127800000000003
3456,0.05904,0.05046,0.054,0.1385,0.1409,0.0349911,0.35279000000000005
3457,0.05904,0.05024,0.052,0.1353,0.13770000000000002,0.03349526666666667,0.35022000000000003
3458,0.056791400000000006,0.05028,0.05,0.1338,0.13620000000000002,0.03362026666666667,0.353214
3459,0.056791400000000006,0.049980000000000004,0.05,0.13340000000000002,0.1358,0.0334536,0.353294
3460,0.0576344,0.0506,0.05,0.1328,0.13520000000000001,0.0333286,0.35321199999999997
3461,0.057040600000000004,0.0496,0.048,0.131,0.13340000000000002,0.0332036,0.35231
3462,0.057040600000000004,0.0496,0.048,0.1326,0.135,0.0322036,0.35114
3463,0.057040600000000004,0.04952,0.046,0.13140000000000002,0.1338,0.0330161,0.356788
3464,0.057040600000000004,0.05112,0.048,0.13240000000000002,0.1348,0.0345161,0.3566079999999999
3465,0.057994,0.05164,0.05,0.134,0.1364,0.03737026666666667,0.360178
3466,0.0567202,0.05064,0.05,0.1341,0.1365,0.03662026666666667,0.359938
3467,0.0563536,0.05064,0.046,0.1311,0.1335,0.03587026666666667,0.36142799999999997
3468,0.0563536,0.05104,0.046,0.1306,0.133,0.03705776666666667,0.36096000000000006
3469,0.0580078,0.05178,0.05,0.1326,0.135,0.04238276666666667,0.35923
3470,0.0589484,0.05218,0.054,0.1362,0.1386,0.04354943333333333,0.35929
3471,0.0589484,0.05238,0.054,0.1362,0.1386,0.04404943333333333,0.360248
3472,0.056355600000000006,0.05192,0.046,0.13269999999999998,0.1331,0.04582443333333334,0.356476
3473,0.056355600000000006,0.05192,0.046,0.13269999999999998,0.1331,0.04553276666666667,0.35796000000000006
3474,0.0569476,0.05172,0.048,0.1354,0.1358,0.04744943333333333,0.35986599999999996
3475,0.057498600000000004,0.05142,0.048,0.13460000000000003,0.135,0.049386933333333334,0.36248199999999997
3476,0.0569066,0.05122,0.046,0.13310000000000002,0.1335,0.049011933333333334,0.360896
3477,0.056454,0.05122,0.046,0.1323,0.13269999999999998,0.049011933333333334,0.360956
3478,0.056454,0.05086,0.046,0.132,0.13240000000000002,0.049803599999999996,0.35975999999999997
3479,0.0568052,0.050660000000000004,0.044,0.131,0.13140000000000002,0.04944645714285714,0.360904
3480,0.055635399999999995,0.04884,0.042,0.1295,0.12990000000000002,0.04866074285714286,0.360676
3481,0.0546476,0.04934,0.042,0.12840000000000001,0.12879999999999997,0.04976074285714286,0.35908799999999996
3482,0.0546476,0.04934,0.038,0.12840000000000001,0.12879999999999997,0.05084407619047619,0.36086599999999996
3483,0.0546476,0.04934,0.038,0.12840000000000001,0.12879999999999997,0.05134407619047619,0.35994400000000004
3484,0.054055599999999995,0.04934,0.038,0.1279,0.12829999999999997,0.053469076190476195,0.36544600000000005
3485,0.054055599999999995,0.049800000000000004,0.038,0.1279,0.12829999999999997,0.055448242857142865,0.367184
3486,0.053868200000000005,0.049800000000000004,0.038,0.12760000000000002,0.128,0.056781576190476205,0.372274
3487,0.053868200000000005,0.049800000000000004,0.038,0.12760000000000002,0.128,0.0583440761904762,0.371738
3488,0.0518602,0.04850000000000001,0.036,0.12420000000000002,0.1246,0.05617740952380953,0.364024
3489,0.0518602,0.04874,0.036,0.12420000000000002,0.1246,0.05880240952380953,0.36229999999999996
3490,0.0518602,0.04908,0.036,0.1252,0.12560000000000002,0.060385742857142856,0.362568
3491,0.0518602,0.04908,0.034,0.12400000000000001,0.12440000000000001,0.059885742857142855,0.36380399999999996
3492,0.0518602,0.049800000000000004,0.04,0.12680000000000002,0.12919999999999998,0.06269824285714286,0.36486599999999997
3493,0.0519118,0.0488,0.038,0.12470000000000002,0.12710000000000002,0.06269824285714286,0.36428400000000005
3494,0.050319,0.04932,0.034,0.12210000000000001,0.1245,0.0648190761904762,0.363234
3495,0.051362200000000004,0.04974,0.032,0.12060000000000001,0.123,0.0641940761904762,0.3619
3496,0.0534242,0.04958,0.034,0.12440000000000001,0.1268,0.06259407619047619,0.36141799999999996
3497,0.0530852,0.04978,0.036,0.1259,0.12830000000000003,0.06226074285714286,0.364164
3498,0.0529626,0.04932,0.036,0.1259,0.12830000000000003,0.061469076190476195,0.36762199999999995
3499,0.0513582,0.04751999999999999,0.032,0.12260000000000001,0.125,0.060094076190476194,0.37287400000000004
3500,0.050289,0.04751999999999999,0.034,0.12260000000000001,0.125,0.05974407619047619,0.37139399999999995
3501,0.0493714,0.046939999999999996,0.034,0.123,0.12539999999999998,0.05895240952380953,0.366462
3502,0.0486018,0.046939999999999996,0.034,0.1202,0.1226,0.06051490952380953,0.366562
3503,0.0461358,0.04622,0.034,0.1198,0.12219999999999999,0.05924407619047619,0.364118
3504,0.0461358,0.04602,0.034,0.1182,0.1206,0.05959407619047619,0.36266400000000004
3505,0.047220399999999996,0.04482,0.036,0.12090000000000001,0.12329999999999999,0.05834407619047619,0.3648080000000001
3506,0.044169,0.04404000000000001,0.034,0.11500000000000002,0.1174,0.05884407619047619,0.361556
3507,0.044169,0.043840000000000004,0.036,0.1167,0.1191,0.05898574285714286,0.365442
3508,0.0446216,0.04342,0.034,0.1169,0.1193,0.05907324285714286,0.365208
3509,0.0471278,0.04424,0.038,0.12240000000000001,0.1248,0.059864909523809524,0.367286
3510,0.0462126,0.04324,0.036,0.12090000000000001,0.12329999999999999,0.05755240952380952,0.367358
3511,0.04590640000000001,0.04374,0.038,0.1192,0.12359999999999999,0.05874407619047619,0.36637000000000003
3512,0.0446326,0.04234,0.036,0.1177,0.1221,0.05709407619047619,0.365848
